chr	start	end	compartment	satellite	gene	Rloop_pos	RAD51_pos	RPA1A_pos	gH2AX_pos
Chr2	2717000	2718000	rDNA	0	0	0	0	0	0
Chr2	2718000	2719000	rDNA	0	0	0	0	0	0
Chr2	2719000	2720000	rDNA	0	0	0	0	0	1
Chr2	2722000	2723000	rDNA	0	0	1	0	0	0
Chr2	2723000	2724000	rDNA	0	0	0	1	0	0
Chr2	2724000	2725000	rDNA	0	0	1	0	0	1
Chr2	2726000	2727000	rDNA	0	0	0	0	0	0
Chr2	2727000	2728000	rDNA	0	0	0	0	0	0
Chr2	2728000	2729000	rDNA	0	0	0	0	0	0
Chr2	2729000	2730000	rDNA	0	0	0	0	0	0
Chr2	2730000	2731000	rDNA	0	0	0	0	0	0
Chr2	2731000	2732000	rDNA	0	0	0	0	0	0
Chr2	2732000	2733000	rDNA	0	0	0	1	1	0
Chr2	2734000	2735000	rDNA	0	0	0	0	0	0
Chr2	2736000	2737000	rDNA	0	0	0	0	1	0
Chr2	2737000	2738000	rDNA	0	0	0	0	1	1
Chr2	2738000	2739000	rDNA	0	0	0	0	0	0
Chr2	2739000	2740000	rDNA	0	0	0	0	1	0
Chr2	2742000	2743000	rDNA	0	0	0	0	1	0
Chr2	2743000	2744000	rDNA	0	0	0	0	0	0
Chr2	2744000	2745000	rDNA	0	0	0	0	0	0
Chr2	2746000	2747000	rDNA	0	0	0	1	1	0
Chr2	2747000	2748000	rDNA	0	0	0	1	1	0
Chr2	2748000	2749000	rDNA	0	0	0	0	0	1
Chr2	2749000	2750000	rDNA	0	0	0	1	1	0
Chr2	2750000	2751000	rDNA	0	0	0	0	0	0
Chr2	2752000	2753000	rDNA	0	0	0	0	0	0
Chr2	2753000	2754000	rDNA	0	0	0	0	0	0
Chr2	2755000	2756000	rDNA	0	0	1	1	1	1
Chr2	2756000	2757000	rDNA	0	0	1	0	0	0
Chr2	2757000	2758000	rDNA	0	0	0	1	0	0
Chr2	2758000	2759000	rDNA	0	0	0	1	1	1
Chr2	2759000	2760000	rDNA	0	0	0	0	1	0
Chr2	2760000	2761000	rDNA	0	0	0	0	0	0
Chr2	2762000	2763000	rDNA	0	0	0	0	0	0
Chr2	2764000	2765000	rDNA	0	0	0	0	0	1
Chr2	2766000	2767000	rDNA	0	0	0	1	1	0
Chr2	2767000	2768000	rDNA	0	0	0	0	0	1
Chr2	2768000	2769000	rDNA	0	0	0	0	0	1
Chr2	2769000	2770000	rDNA	0	0	0	0	1	0
Chr2	2770000	2771000	rDNA	0	0	0	0	0	1
Chr2	2772000	2773000	rDNA	0	0	0	0	0	0
Chr2	2773000	2774000	rDNA	0	0	0	0	0	0
Chr2	2775000	2776000	rDNA	0	0	1	1	1	0
Chr2	2776000	2777000	rDNA	0	0	1	0	0	0
Chr2	2777000	2778000	rDNA	0	0	0	0	0	1
Chr2	2778000	2779000	rDNA	0	0	0	1	1	0
Chr2	2780000	2781000	rDNA	0	0	0	0	0	0
Chr2	2782000	2783000	rDNA	0	0	1	0	0	0
Chr2	2783000	2784000	rDNA	0	0	0	0	1	0
Chr2	2785000	2786000	rDNA	0	0	0	0	0	0
Chr2	2787000	2788000	rDNA	0	0	0	0	0	0
Chr2	2788000	2789000	rDNA	0	0	0	1	1	0
Chr2	2789000	2790000	rDNA	0	0	0	0	0	0
Chr2	2790000	2791000	rDNA	0	0	0	0	0	0
Chr2	2791000	2792000	rDNA	0	0	0	0	0	0
Chr2	2793000	2794000	rDNA	0	0	1	0	0	0
Chr2	2794000	2795000	rDNA	0	0	0	0	0	0
Chr2	2795000	2796000	rDNA	0	0	0	0	0	0
Chr2	2796000	2797000	rDNA	0	0	1	0	1	0
Chr2	2797000	2798000	rDNA	0	0	1	0	0	0
Chr2	2798000	2799000	rDNA	0	0	0	0	0	1
Chr2	2799000	2800000	rDNA	0	0	0	0	0	1
Chr2	2801000	2802000	rDNA	0	0	1	0	0	0
Chr2	2803000	2804000	rDNA	0	0	1	0	0	0
Chr2	2804000	2805000	rDNA	0	0	0	0	0	0
Chr2	2806000	2807000	rDNA	0	0	1	0	0	0
Chr2	2807000	2808000	rDNA	0	0	1	0	0	0
Chr2	2808000	2809000	rDNA	0	0	0	0	0	0
Chr2	2811000	2812000	rDNA	0	0	0	1	1	0
Chr2	2813000	2814000	rDNA	0	0	0	0	0	0
Chr2	2814000	2815000	rDNA	0	0	0	0	0	0
Chr2	2815000	2816000	rDNA	0	0	0	1	1	0
Chr2	2816000	2817000	rDNA	0	0	0	1	0	1
Chr2	2817000	2818000	rDNA	0	0	1	0	0	0
Chr2	2818000	2819000	rDNA	0	0	0	0	1	0
Chr2	2819000	2820000	rDNA	0	0	0	1	1	0
Chr2	2820000	2821000	rDNA	0	0	0	0	0	1
Chr2	2821000	2822000	rDNA	0	0	0	1	0	0
Chr2	2822000	2823000	rDNA	0	0	0	0	0	0
Chr2	2824000	2825000	rDNA	0	0	0	0	0	0
Chr2	2825000	2826000	rDNA	0	0	0	1	1	0
Chr2	2826000	2827000	rDNA	0	0	0	0	0	0
Chr2	2827000	2828000	rDNA	0	0	1	0	0	0
Chr2	2828000	2829000	rDNA	0	0	1	0	0	0
Chr2	2829000	2830000	rDNA	0	0	0	0	0	0
Chr2	2830000	2831000	rDNA	0	0	0	0	0	0
Chr2	2831000	2832000	rDNA	0	0	0	0	0	0
Chr2	2832000	2833000	rDNA	0	0	0	0	0	1
Chr2	2833000	2834000	rDNA	0	0	1	0	0	0
Chr2	2834000	2835000	rDNA	0	0	0	0	0	1
Chr2	2836000	2837000	rDNA	0	0	0	1	0	1
Chr2	2838000	2839000	rDNA	0	0	0	1	1	0
Chr2	2839000	2840000	rDNA	0	0	0	1	1	0
Chr2	2840000	2841000	rDNA	0	0	0	0	0	1
Chr2	2841000	2842000	rDNA	0	0	0	0	0	1
Chr2	2842000	2843000	rDNA	0	0	0	0	0	0
Chr2	2844000	2845000	rDNA	0	0	0	1	1	1
Chr2	2845000	2846000	rDNA	0	0	0	1	1	0
Chr2	2848000	2849000	rDNA	0	0	1	1	1	0
Chr2	2849000	2850000	rDNA	0	0	0	0	0	1
Chr2	2850000	2851000	rDNA	0	0	0	1	1	0
Chr2	2852000	2853000	rDNA	0	0	0	0	0	0
Chr2	2854000	2855000	rDNA	0	0	1	0	0	0
Chr2	2855000	2856000	rDNA	0	0	0	0	0	0
Chr2	2857000	2858000	rDNA	0	0	0	0	0	0
Chr2	2859000	2860000	rDNA	0	0	0	0	1	0
Chr2	2860000	2861000	rDNA	0	0	0	0	0	0
Chr2	2861000	2862000	rDNA	0	0	0	0	0	1
Chr2	2862000	2863000	rDNA	0	0	0	0	0	0
Chr2	2865000	2866000	rDNA	0	0	0	0	0	0
Chr2	2866000	2867000	rDNA	0	0	0	1	0	0
Chr2	2867000	2868000	rDNA	0	0	1	1	0	0
Chr2	2868000	2869000	rDNA	0	0	1	0	0	1
Chr2	2869000	2870000	rDNA	0	0	1	0	0	0
Chr2	2870000	2871000	rDNA	0	0	0	0	0	0
Chr2	2871000	2872000	rDNA	0	0	0	0	0	1
Chr2	2873000	2874000	rDNA	0	0	0	0	0	1
Chr2	2874000	2875000	rDNA	0	0	1	0	0	1
Chr2	2875000	2876000	rDNA	0	0	0	1	1	0
Chr2	2876000	2877000	rDNA	0	0	0	1	1	0
Chr2	2878000	2879000	rDNA	0	0	0	0	0	0
Chr2	2880000	2881000	rDNA	0	0	0	1	1	1
Chr2	2883000	2884000	rDNA	0	0	0	1	0	0
Chr2	2886000	2887000	rDNA	0	0	0	1	0	0
Chr2	2887000	2888000	rDNA	0	0	0	1	0	0
Chr2	2888000	2889000	rDNA	0	0	0	0	0	0
Chr2	2892000	2893000	rDNA	0	0	0	1	1	1
Chr2	2893000	2894000	rDNA	0	0	0	0	0	0
Chr2	2894000	2895000	rDNA	0	0	0	1	1	0
Chr2	2896000	2897000	rDNA	0	0	0	0	0	1
Chr2	2897000	2898000	rDNA	0	0	0	1	0	0
Chr2	2899000	2900000	rDNA	0	0	1	0	0	0
Chr2	2900000	2901000	rDNA	0	0	1	0	0	0
Chr2	2901000	2902000	rDNA	0	0	0	0	0	0
Chr2	2902000	2903000	rDNA	0	0	0	0	1	0
Chr2	2903000	2904000	rDNA	0	0	0	0	0	0
Chr2	2904000	2905000	rDNA	0	0	0	1	1	0
Chr2	2906000	2907000	rDNA	0	0	0	1	1	0
Chr2	2908000	2909000	rDNA	0	0	0	0	0	0
Chr2	2910000	2911000	rDNA	0	0	0	1	1	1
Chr2	2911000	2912000	rDNA	0	0	0	0	0	1
Chr2	2912000	2913000	rDNA	0	0	0	0	0	1
Chr2	2913000	2914000	rDNA	0	0	0	0	0	0
Chr2	2914000	2915000	rDNA	0	0	0	0	0	0
Chr2	2916000	2917000	rDNA	0	0	1	0	0	0
Chr2	2917000	2918000	rDNA	0	0	0	0	1	0
Chr2	2918000	2919000	rDNA	0	0	0	1	0	0
Chr2	2919000	2920000	rDNA	0	0	1	0	0	0
Chr2	2920000	2921000	rDNA	0	0	1	0	0	0
Chr2	2921000	2922000	rDNA	0	0	0	0	0	0
Chr2	2922000	2923000	rDNA	0	0	0	1	1	0
Chr2	2923000	2924000	rDNA	0	0	0	0	0	0
Chr2	2924000	2925000	rDNA	0	0	0	0	0	0
Chr2	2927000	2928000	rDNA	0	0	0	0	0	0
Chr2	2928000	2929000	rDNA	0	0	0	0	0	0
Chr2	2929000	2930000	rDNA	0	0	0	1	1	0
Chr2	2931000	2932000	rDNA	0	0	0	1	1	0
Chr2	2932000	2933000	rDNA	0	0	0	1	0	1
Chr2	2933000	2934000	rDNA	0	0	0	0	0	0
Chr2	2934000	2935000	rDNA	0	0	0	0	0	0
Chr2	2935000	2936000	rDNA	0	0	0	1	0	0
Chr2	2937000	2938000	rDNA	0	0	0	1	0	0
Chr2	2938000	2939000	rDNA	0	0	0	1	0	0
Chr2	2940000	2941000	rDNA	0	0	1	0	0	0
Chr2	2941000	2942000	rDNA	0	0	1	1	0	0
Chr2	2942000	2943000	rDNA	0	0	0	0	0	1
Chr2	2943000	2944000	rDNA	0	0	0	1	1	0
Chr2	2945000	2946000	rDNA	0	0	0	1	1	1
Chr2	2948000	2949000	rDNA	0	0	0	1	1	0
Chr2	2950000	2951000	rDNA	0	0	1	0	0	0
Chr2	2952000	2953000	rDNA	0	0	0	1	1	1
Chr2	2953000	2954000	rDNA	0	0	0	1	1	1
Chr2	2954000	2955000	rDNA	0	0	0	1	1	1
Chr2	2955000	2956000	rDNA	0	0	0	0	1	0
Chr2	2956000	2957000	rDNA	0	0	1	0	0	0
Chr2	2958000	2959000	rDNA	0	0	0	0	0	1
Chr2	2959000	2960000	rDNA	0	0	0	0	0	0
Chr2	2961000	2962000	rDNA	0	0	1	1	1	0
Chr2	2962000	2963000	rDNA	0	0	1	0	0	0
Chr2	2963000	2964000	rDNA	0	0	0	1	0	0
Chr2	2964000	2965000	rDNA	0	0	0	1	1	0
Chr2	2966000	2967000	rDNA	0	0	0	1	0	0
Chr2	2969000	2970000	rDNA	0	0	0	0	0	0
Chr2	2970000	2971000	rDNA	0	0	0	0	1	0
Chr2	2971000	2972000	rDNA	0	0	1	0	1	0
Chr2	2973000	2974000	rDNA	0	0	0	0	0	0
Chr2	2974000	2975000	rDNA	0	0	0	1	0	0
Chr2	2975000	2976000	rDNA	0	0	0	0	0	0
Chr2	2976000	2977000	rDNA	0	0	0	0	0	0
Chr2	2977000	2978000	rDNA	0	0	1	0	0	0
Chr2	2979000	2980000	rDNA	0	0	1	0	0	0
Chr2	2980000	2981000	rDNA	0	0	0	0	0	0
Chr2	2981000	2982000	rDNA	0	0	0	0	0	0
Chr2	2982000	2983000	rDNA	0	0	0	0	0	0
Chr2	2983000	2984000	rDNA	0	0	1	0	0	0
Chr2	2984000	2985000	rDNA	0	0	0	0	0	0
Chr2	2985000	2986000	rDNA	0	0	0	0	0	0
Chr2	2987000	2988000	rDNA	0	0	1	0	0	0
Chr2	2989000	2990000	rDNA	0	0	0	0	0	0
Chr2	2990000	2991000	rDNA	0	0	0	1	0	1
Chr2	2991000	2992000	rDNA	0	0	1	0	0	0
Chr2	2992000	2993000	rDNA	0	0	1	0	0	1
Chr2	2993000	2994000	rDNA	0	0	1	0	0	0
Chr2	2994000	2995000	rDNA	0	0	0	0	1	0
Chr2	2997000	2998000	rDNA	0	0	0	0	0	0
Chr2	2999000	3000000	rDNA	0	0	0	1	0	0
Chr2	3000000	3001000	rDNA	0	0	0	0	0	0
Chr2	3001000	3002000	rDNA	0	0	0	1	0	1
Chr2	3002000	3003000	rDNA	0	0	0	0	0	0
Chr2	3004000	3005000	rDNA	0	0	0	1	1	0
Chr2	3005000	3006000	rDNA	0	0	0	0	1	0
Chr2	3006000	3007000	rDNA	0	0	0	0	0	1
Chr2	3007000	3008000	rDNA	0	0	0	0	1	0
Chr2	3010000	3011000	rDNA	0	0	1	0	1	0
Chr2	3011000	3012000	rDNA	0	0	0	0	0	1
Chr2	3012000	3013000	rDNA	0	0	1	0	0	0
Chr2	3014000	3015000	rDNA	0	0	0	0	0	0
Chr2	3015000	3016000	rDNA	0	0	0	1	1	0
Chr2	3016000	3017000	rDNA	0	0	0	1	1	0
Chr2	3017000	3018000	rDNA	0	0	0	0	0	0
Chr2	3018000	3019000	rDNA	0	0	0	1	1	0
Chr2	3019000	3020000	rDNA	0	0	0	0	0	1
Chr2	3020000	3021000	rDNA	0	0	0	0	0	1
Chr2	3022000	3023000	rDNA	0	0	0	0	0	0
Chr2	3024000	3025000	rDNA	0	0	0	0	1	0
Chr2	3027000	3028000	rDNA	0	0	0	0	0	1
Chr2	3028000	3029000	rDNA	0	0	1	1	0	0
Chr2	3029000	3030000	rDNA	0	0	0	0	0	1
Chr2	3030000	3031000	rDNA	0	0	0	1	1	1
Chr2	3031000	3032000	rDNA	0	0	0	0	0	0
Chr2	3032000	3033000	rDNA	0	0	0	0	0	0
Chr2	3034000	3035000	rDNA	0	0	0	1	0	0
Chr2	3035000	3036000	rDNA	0	0	0	1	0	0
Chr2	3036000	3037000	rDNA	0	0	0	0	0	0
Chr2	3037000	3038000	rDNA	0	0	0	0	0	0
Chr2	3038000	3039000	rDNA	0	0	0	0	0	0
Chr2	3040000	3041000	rDNA	0	0	1	0	0	0
Chr2	3041000	3042000	rDNA	0	0	0	0	0	0
Chr2	3042000	3043000	rDNA	0	0	1	0	0	0
Chr2	3043000	3044000	rDNA	0	0	1	0	0	0
Chr2	3044000	3045000	rDNA	0	0	1	0	0	1
Chr2	3045000	3046000	rDNA	0	0	0	0	1	0
Chr2	3046000	3047000	rDNA	0	0	0	1	1	1
Chr2	3047000	3048000	rDNA	0	0	0	0	0	0
Chr2	3048000	3049000	rDNA	0	0	0	0	0	1
Chr2	3050000	3051000	rDNA	0	0	0	0	0	0
Chr2	3051000	3052000	rDNA	0	0	0	0	0	0
Chr2	3053000	3054000	rDNA	0	0	0	1	1	1
Chr2	3054000	3055000	rDNA	0	0	1	0	0	0
Chr2	3055000	3056000	rDNA	0	0	0	0	1	1
Chr2	3056000	3057000	rDNA	0	0	0	1	1	1
Chr2	3057000	3058000	rDNA	0	0	0	0	1	1
Chr2	3058000	3059000	rDNA	0	0	0	0	0	0
Chr2	3061000	3062000	rDNA	0	0	0	1	1	0
Chr2	3062000	3063000	rDNA	0	0	0	1	1	0
Chr2	3068000	3069000	rDNA	0	0	0	0	0	0
Chr2	3071000	3072000	rDNA	0	0	1	0	0	0
Chr2	3072000	3073000	rDNA	0	0	0	0	1	0
Chr2	3074000	3075000	rDNA	0	0	1	0	0	0
Chr2	3077000	3078000	rDNA	0	0	0	0	0	0
Chr2	3078000	3079000	rDNA	0	0	0	0	0	0
Chr2	3079000	3080000	rDNA	0	0	0	0	0	0
Chr2	3081000	3082000	rDNA	0	0	1	0	0	0
Chr2	3082000	3083000	rDNA	0	0	0	0	0	0
Chr2	3084000	3085000	rDNA	0	0	0	0	0	0
Chr2	3085000	3086000	rDNA	0	0	1	1	1	0
Chr2	3086000	3087000	rDNA	0	0	0	0	0	1
Chr2	3089000	3090000	rDNA	0	0	0	0	0	0
Chr2	3091000	3092000	rDNA	0	0	1	0	1	0
Chr2	3092000	3093000	rDNA	0	0	0	0	0	0
Chr2	3093000	3094000	rDNA	0	0	1	0	0	0
Chr2	3094000	3095000	rDNA	0	0	1	0	0	1
Chr2	3096000	3097000	rDNA	0	0	0	0	0	1
Chr2	3097000	3098000	rDNA	0	0	0	0	1	1
Chr2	3098000	3099000	rDNA	0	0	0	0	0	1
Chr2	3099000	3100000	rDNA	0	0	0	1	1	0
Chr2	3100000	3101000	rDNA	0	0	0	1	1	1
Chr2	3102000	3103000	rDNA	0	0	0	0	0	0
Chr2	3103000	3104000	rDNA	0	0	0	1	1	0
Chr2	3104000	3105000	rDNA	0	0	0	0	0	1
Chr2	3106000	3107000	rDNA	0	0	1	0	0	0
Chr2	3107000	3108000	rDNA	0	0	0	0	0	0
Chr2	3108000	3109000	rDNA	0	0	0	0	0	1
Chr2	3109000	3110000	rDNA	0	0	0	0	0	0
Chr2	3110000	3111000	rDNA	0	0	0	1	1	0
Chr2	3111000	3112000	rDNA	0	0	0	0	0	0
Chr2	3112000	3113000	rDNA	0	0	0	0	0	0
Chr2	3113000	3114000	rDNA	0	0	0	0	0	0
Chr2	3114000	3115000	rDNA	0	0	0	1	1	0
Chr2	3116000	3117000	rDNA	0	0	1	1	1	1
Chr2	3117000	3118000	rDNA	0	0	0	0	0	0
Chr2	3118000	3119000	rDNA	0	0	0	0	0	1
Chr2	3120000	3121000	rDNA	0	0	1	0	0	0
Chr2	3122000	3123000	rDNA	0	0	1	0	0	0
Chr2	3123000	3124000	rDNA	0	0	0	1	0	0
Chr2	3125000	3126000	rDNA	0	0	0	0	0	0
Chr2	3130000	3131000	rDNA	0	0	0	1	1	1
Chr2	3131000	3132000	rDNA	0	0	0	0	0	0
Chr2	3132000	3133000	rDNA	0	0	0	0	0	1
Chr2	3133000	3134000	rDNA	0	0	0	0	0	0
Chr2	3135000	3136000	rDNA	0	0	0	0	0	0
Chr2	3137000	3138000	rDNA	0	0	0	0	1	1
Chr2	3138000	3139000	rDNA	0	0	0	1	1	0
Chr2	3139000	3140000	rDNA	0	0	0	0	0	1
Chr2	3140000	3141000	rDNA	0	0	0	0	0	0
Chr2	3141000	3142000	rDNA	0	0	0	1	0	0
Chr2	3143000	3144000	rDNA	0	0	0	0	0	0
Chr2	3144000	3145000	rDNA	0	0	0	0	0	0
Chr2	3145000	3146000	rDNA	0	0	1	0	0	0
Chr2	3146000	3147000	rDNA	0	0	1	1	1	0
Chr2	3147000	3148000	rDNA	0	0	1	0	0	0
Chr2	3148000	3149000	rDNA	0	0	0	1	1	1
Chr2	3149000	3150000	rDNA	0	0	0	0	0	0
Chr2	3151000	3152000	rDNA	0	0	0	0	0	0
Chr2	3154000	3155000	rDNA	0	0	0	0	1	0
Chr2	3155000	3156000	rDNA	0	0	0	0	1	0
Chr2	3158000	3159000	rDNA	0	0	0	0	0	1
Chr2	3159000	3160000	rDNA	0	0	0	0	0	1
Chr2	3161000	3162000	rDNA	0	0	1	0	0	0
Chr2	3163000	3164000	rDNA	0	0	1	0	0	0
Chr2	3164000	3165000	rDNA	0	0	0	0	0	0
Chr2	3167000	3168000	rDNA	0	0	1	0	0	1
Chr2	3168000	3169000	rDNA	0	0	0	0	0	1
Chr2	3169000	3170000	rDNA	0	0	0	0	0	0
Chr2	3170000	3171000	rDNA	0	0	0	1	0	1
Chr2	3171000	3172000	rDNA	0	0	0	0	1	1
Chr2	3174000	3175000	rDNA	0	0	0	0	0	0
Chr2	3175000	3176000	rDNA	0	0	0	0	1	0
Chr2	3176000	3177000	rDNA	0	0	0	0	0	0
Chr2	3178000	3179000	rDNA	0	0	0	0	1	0
Chr2	3179000	3180000	rDNA	0	0	0	1	0	0
Chr2	3180000	3181000	rDNA	0	0	0	1	1	0
Chr2	3181000	3182000	rDNA	0	0	0	0	0	0
Chr2	3182000	3183000	rDNA	0	0	0	0	1	1
Chr2	3184000	3185000	rDNA	0	0	0	1	1	0
Chr2	3185000	3186000	rDNA	0	0	0	0	0	0
Chr2	3186000	3187000	rDNA	0	0	0	0	1	1
Chr2	3187000	3188000	rDNA	0	0	1	0	0	0
Chr2	3188000	3189000	rDNA	0	0	1	0	0	0
Chr2	3189000	3190000	rDNA	0	0	0	0	1	0
Chr2	3190000	3191000	rDNA	0	0	0	0	0	1
Chr2	3192000	3193000	rDNA	0	0	0	0	0	0
Chr2	3195000	3196000	rDNA	0	0	0	0	0	0
Chr2	3196000	3197000	rDNA	0	0	0	0	0	0
Chr2	3197000	3198000	rDNA	0	0	0	0	0	1
Chr2	3199000	3200000	rDNA	0	0	0	0	1	0
Chr2	3200000	3201000	rDNA	0	0	0	0	1	0
Chr2	3201000	3202000	rDNA	0	0	0	0	0	0
Chr2	3202000	3203000	rDNA	0	0	0	1	1	0
Chr2	3203000	3204000	rDNA	0	0	1	0	0	0
Chr2	3205000	3206000	rDNA	0	0	0	1	1	0
Chr2	3206000	3207000	rDNA	0	0	0	0	0	0
Chr2	3207000	3208000	rDNA	0	0	1	1	0	0
Chr2	3209000	3210000	rDNA	0	0	0	0	0	1
Chr2	3210000	3211000	rDNA	0	0	0	0	0	0
Chr2	3211000	3212000	rDNA	0	0	0	1	1	0
Chr2	3212000	3213000	rDNA	0	0	0	0	0	0
Chr2	3213000	3214000	rDNA	0	0	0	0	0	0
Chr2	3215000	3216000	rDNA	0	0	1	0	0	0
Chr2	3216000	3217000	rDNA	0	0	0	0	0	0
Chr2	3218000	3219000	rDNA	0	0	0	0	0	1
Chr2	3219000	3220000	rDNA	0	0	1	0	0	0
Chr2	3220000	3221000	rDNA	0	0	0	1	1	0
Chr2	3221000	3222000	rDNA	0	0	0	0	0	1
Chr2	3222000	3223000	rDNA	0	0	0	0	0	1
Chr2	3223000	3224000	rDNA	0	0	0	1	0	1
Chr2	3226000	3227000	rDNA	0	0	0	0	0	0
Chr2	3227000	3228000	rDNA	0	0	0	0	0	0
Chr2	3228000	3229000	rDNA	0	0	0	0	0	0
Chr2	3230000	3231000	rDNA	0	0	0	0	0	0
Chr2	3231000	3232000	rDNA	0	0	0	1	0	1
Chr2	3232000	3233000	rDNA	0	0	0	0	0	0
Chr2	3233000	3234000	rDNA	0	0	0	0	0	0
Chr2	3234000	3235000	rDNA	0	0	0	1	1	0
Chr2	3236000	3237000	rDNA	0	0	0	1	1	1
Chr2	3237000	3238000	rDNA	0	0	0	0	0	0
Chr2	3240000	3241000	rDNA	0	0	1	0	0	0
Chr2	3241000	3242000	rDNA	0	0	0	0	0	0
Chr2	3242000	3243000	rDNA	0	0	0	0	0	0
Chr2	3243000	3244000	rDNA	0	0	0	1	1	0
Chr2	3244000	3245000	rDNA	0	0	0	1	1	0
Chr2	3247000	3248000	rDNA	0	0	0	0	0	0
Chr2	3249000	3250000	rDNA	0	0	0	0	0	0
Chr2	3251000	3252000	rDNA	0	0	0	0	0	0
Chr2	3252000	3253000	rDNA	0	0	0	0	0	0
Chr2	3253000	3254000	rDNA	0	0	0	1	1	1
Chr2	3254000	3255000	rDNA	0	0	0	1	1	1
Chr2	3255000	3256000	rDNA	0	0	0	1	0	1
Chr2	3257000	3258000	rDNA	0	0	0	0	0	0
Chr2	3258000	3259000	rDNA	0	0	0	0	0	0
Chr2	3259000	3260000	rDNA	0	0	1	1	0	0
Chr2	3260000	3261000	rDNA	0	0	1	0	0	0
Chr2	3261000	3262000	rDNA	0	0	1	0	0	1
Chr2	3262000	3263000	rDNA	0	0	0	1	1	1
Chr2	3263000	3264000	rDNA	0	0	0	0	0	1
Chr2	3264000	3265000	rDNA	0	0	0	0	0	0
Chr2	3265000	3266000	rDNA	0	0	0	0	1	0
Chr2	3266000	3267000	rDNA	0	0	0	1	1	0
Chr2	3267000	3268000	rDNA	0	0	0	0	0	1
Chr2	3273000	3274000	rDNA	0	0	0	1	1	0
Chr2	3274000	3275000	rDNA	0	0	0	0	0	0
Chr2	3275000	3276000	rDNA	0	0	0	0	0	1
Chr2	3277000	3278000	rDNA	0	0	0	1	1	0
Chr2	3278000	3279000	rDNA	0	0	0	1	0	0
Chr2	3279000	3280000	rDNA	0	0	1	1	1	0
Chr2	3282000	3283000	rDNA	0	0	0	1	0	0
Chr2	3283000	3284000	rDNA	0	0	0	0	1	0
Chr2	3284000	3285000	rDNA	0	0	0	0	0	0
Chr2	3285000	3286000	rDNA	0	0	0	1	0	1
Chr2	3287000	3288000	rDNA	0	0	0	0	0	0
Chr2	3288000	3289000	rDNA	0	0	0	0	0	0
Chr2	3290000	3291000	rDNA	0	0	0	1	1	0
Chr2	3291000	3292000	rDNA	0	0	1	0	0	1
Chr2	3292000	3293000	rDNA	0	0	0	0	0	0
Chr2	3293000	3294000	rDNA	0	0	0	1	0	1
Chr2	3294000	3295000	rDNA	0	0	0	1	1	0
Chr2	3295000	3296000	rDNA	0	0	0	0	0	1
Chr2	3296000	3297000	rDNA	0	0	0	0	1	1
Chr2	3298000	3299000	rDNA	0	0	0	1	1	0
Chr2	3299000	3300000	rDNA	0	0	0	0	0	0
Chr2	3300000	3301000	rDNA	0	0	0	0	0	0
Chr2	3301000	3302000	rDNA	0	0	1	0	0	0
Chr2	3302000	3303000	rDNA	0	0	1	1	1	0
Chr2	3303000	3304000	rDNA	0	0	0	0	0	0
Chr2	3304000	3305000	rDNA	0	0	0	1	1	0
Chr2	3306000	3307000	rDNA	0	0	0	1	0	0
Chr2	3307000	3308000	rDNA	0	0	0	0	1	0
Chr2	3308000	3309000	rDNA	0	0	0	0	1	0
Chr2	3310000	3311000	rDNA	0	0	0	0	0	1
Chr2	3312000	3313000	rDNA	0	0	0	1	1	0
Chr2	3313000	3314000	rDNA	0	0	0	0	1	0
Chr2	3314000	3315000	rDNA	0	0	0	0	0	0
Chr2	3315000	3316000	rDNA	0	0	0	1	1	0
Chr2	3316000	3317000	rDNA	0	0	0	0	0	0
Chr2	3318000	3319000	rDNA	0	0	0	1	1	0
Chr2	3319000	3320000	rDNA	0	0	0	1	1	0
Chr2	3320000	3321000	rDNA	0	0	1	0	0	0
Chr2	3322000	3323000	rDNA	0	0	1	0	1	0
Chr2	3323000	3324000	rDNA	0	0	0	0	0	1
Chr2	3324000	3325000	rDNA	0	0	0	0	0	0
Chr2	3325000	3326000	rDNA	0	0	0	0	0	0
Chr2	3326000	3327000	rDNA	0	0	0	1	1	0
Chr2	3328000	3329000	rDNA	0	0	1	0	0	0
Chr2	3329000	3330000	rDNA	0	0	0	0	0	1
Chr2	3331000	3332000	rDNA	0	0	1	0	1	0
Chr2	3332000	3333000	rDNA	0	0	1	0	0	0
Chr2	3333000	3334000	rDNA	0	0	0	0	0	0
Chr2	3334000	3335000	rDNA	0	0	0	0	0	1
Chr2	3335000	3336000	rDNA	0	0	0	0	0	0
Chr2	3336000	3337000	rDNA	0	0	0	0	0	1
Chr2	3337000	3338000	rDNA	0	0	0	1	1	1
Chr2	3339000	3340000	rDNA	0	0	0	0	0	0
Chr2	3343000	3344000	rDNA	0	0	0	0	0	0
Chr2	3344000	3345000	rDNA	0	0	0	0	0	1
Chr2	3345000	3346000	rDNA	0	0	0	0	0	1
Chr2	3346000	3347000	rDNA	0	0	0	1	0	0
Chr2	3347000	3348000	rDNA	0	0	0	0	0	1
Chr2	3350000	3351000	rDNA	0	0	0	0	0	0
Chr2	3351000	3352000	rDNA	0	0	0	0	0	0
Chr2	3353000	3354000	rDNA	0	0	1	0	0	0
Chr2	3354000	3355000	rDNA	0	0	0	0	0	0
Chr2	3357000	3358000	rDNA	0	0	0	0	0	0
Chr2	3359000	3360000	rDNA	0	0	1	0	0	0
