chr,start,end,b,fold,padj,cat
Chr2,1904000,1905000,333,7.26222828274177,7.77024194096416e-163,45S rDNA
Chr2,1905000,1906000,274,5.6528585605843,5.14659878347901e-109,45S rDNA
Chr2,1906000,1907000,534,11.038497819263,0,45S rDNA
Chr2,1907000,1908000,357,8.87135888891994,1.24531487969991e-201,45S rDNA
Chr2,1908000,1909000,495,11.9440731099692,0,45S rDNA
Chr2,1909000,1910000,906,14.2860618124112,0,45S rDNA
Chr2,1910000,1911000,327,6.73865608052661,8.01813091767711e-151,45S rDNA
Chr2,1912000,1913000,2353,48.9225498768563,0,45S rDNA
Chr2,1913000,1914000,246,4.16523040793248,4.23085608919346e-72,45S rDNA
Chr2,1914000,1915000,329,8.44008812917313,1.34835749055781e-179,45S rDNA
Chr2,1917000,1918000,597,8.70855589775392,0,45S rDNA
Chr2,1918000,1919000,207,3.70910297657262,4.98921472835594e-53,45S rDNA
Chr2,1920000,1921000,1618,28.4408258168221,0,45S rDNA
Chr2,1921000,1922000,191,3.7386171348491,1.80426839493017e-49,45S rDNA
Chr2,1922000,1923000,161,3.75364120053209,5.03143373250263e-42,45S rDNA
Chr2,1924000,1925000,582,15.0384029279285,0,45S rDNA
Chr2,1925000,1926000,718,18.8480972467933,0,45S rDNA
Chr2,1926000,1927000,290,6.43557844858608,6.09058883864807e-129,45S rDNA
Chr2,1927000,1928000,379,7.74803902826982,1.98117539208163e-194,45S rDNA
Chr2,1928000,1929000,504,4.60433924174836,9.6385379246237e-164,45S rDNA
Chr2,1929000,1930000,2679,33.3400307464219,0,45S rDNA
Chr2,1930000,1931000,1580,26.6823374798332,0,45S rDNA
Chr2,1931000,1932000,239,5.16273959443942,1.57247248738005e-87,45S rDNA
Chr2,1932000,1933000,470,9.39446139891418,1.40832587283897e-275,45S rDNA
Chr2,1933000,1934000,628,14.5491912808965,0,45S rDNA
Chr2,1934000,1935000,675,18.2099890838188,0,45S rDNA
Chr2,1935000,1936000,340,8.64528728236471,1.06830370520314e-188,45S rDNA
Chr2,1936000,1937000,304,7.33225691683363,7.98103896953818e-150,45S rDNA
Chr2,1937000,1938000,1132,15.1040440379327,0,45S rDNA
Chr2,1939000,1940000,2840,48.4449019389647,0,45S rDNA
Chr2,1940000,1941000,220,3.85458654466621,5.17992109020715e-59,45S rDNA
Chr2,1941000,1942000,346,8.09700540396868,2.3504924526362e-183,45S rDNA
Chr2,1942000,1943000,172,3.48476836984268,7.90498849754376e-41,45S rDNA
Chr2,1943000,1944000,373,9.33967036340352,4.86118724683912e-218,45S rDNA
Chr2,1944000,1945000,388,10.2094189293194,3.17440637695468e-240,45S rDNA
Chr2,1945000,1946000,271,6.74726197802304,2.8910552012761e-125,45S rDNA
Chr2,1946000,1947000,418,4.85014622638195,2.14864142524701e-143,45S rDNA
Chr2,1948000,1949000,742,13.5798391905735,0,45S rDNA
Chr2,1949000,1950000,2003,35.6021257742083,0,45S rDNA
Chr2,1950000,1951000,176,3.54393226272092,1.10989121803279e-42,45S rDNA
Chr2,1951000,1952000,352,7.75472825795935,9.28083066637896e-181,45S rDNA
Chr2,1952000,1953000,196,4.76035252937213,2.05197213680919e-66,45S rDNA
Chr2,1953000,1954000,347,8.81767889824556,3.39740648163839e-195,45S rDNA
Chr2,1954000,1955000,193,4.40179767520935,2.76436265337972e-60,45S rDNA
Chr2,1955000,1956000,170,3.36756886249931,1.42180889737231e-38,45S rDNA
Chr2,1956000,1957000,506,7.94371270347348,4.59862156732695e-264,45S rDNA
Chr2,1957000,1958000,363,3.89178861498043,5.82969564874071e-98,45S rDNA
Chr2,1958000,1959000,524,7.55506331718743,1.70736069734983e-263,45S rDNA
Chr2,1959000,1960000,2377,36.9271420825066,0,45S rDNA
Chr2,1961000,1962000,267,3.4317032510372,1.10219182349829e-61,45S rDNA
Chr2,1964000,1965000,184,4.10556280558456,2.96257066827994e-53,45S rDNA
Chr2,1965000,1966000,244,5.19700839466381,6.55381547608647e-90,45S rDNA
Chr2,1966000,1967000,778,12.4461330285033,0,45S rDNA
Chr2,1967000,1968000,298,3.83543469784147,3.60345672205652e-79,45S rDNA
Chr2,1968000,1969000,5487,114.219724795459,0,45S rDNA
Chr2,1969000,1970000,485,8.64668550733855,7.85866727060836e-269,45S rDNA
Chr2,1970000,1971000,163,3.56021393483746,8.1133908736242e-40,45S rDNA
Chr2,1971000,1972000,173,4.28995362797746,1.25019270497269e-52,45S rDNA
Chr2,1972000,1973000,468,10.6792638552201,7.80911300671009e-298,45S rDNA
Chr2,1973000,1974000,440,10.7543482243019,2.80908890877049e-281,45S rDNA
Chr2,1974000,1975000,401,8.22846200165112,8.02275641588506e-215,45S rDNA
Chr2,1975000,1976000,1114,18.2523114270726,0,45S rDNA
Chr2,1976000,1977000,244,3.63178174830991,9.64334919720992e-61,45S rDNA
Chr2,1977000,1978000,5678,109.507902247056,0,45S rDNA
Chr2,1978000,1979000,630,9.03911136213982,0,45S rDNA
Chr2,1979000,1980000,303,7.86428943661139,2.50510208034331e-157,45S rDNA
Chr2,1981000,1982000,301,7.164095896279,9.64979842919042e-146,45S rDNA
Chr2,1982000,1983000,370,8.30573846319068,1.34156805767658e-199,45S rDNA
Chr2,1983000,1984000,296,6.52066271865899,5.1129954837254e-133,45S rDNA
Chr2,1984000,1985000,182,3.65500635323064,7.1547529715405e-46,45S rDNA
Chr2,1985000,1986000,585,7.93241571283935,7.76016008129283e-305,45S rDNA
Chr2,1987000,1988000,2483,43.5862769590596,0,45S rDNA
Chr2,1988000,1989000,858,14.298950245172,0,45S rDNA
Chr2,1989000,1990000,321,6.50519607339432,6.6614995713575e-144,45S rDNA
Chr2,1990000,1991000,214,3.79294598197291,2.55424180980396e-56,45S rDNA
Chr2,1991000,1992000,338,8.64217949935471,1.51466867124561e-187,45S rDNA
Chr2,1992000,1993000,388,8.60130261584837,1.85301330527255e-214,45S rDNA
Chr2,1993000,1994000,358,7.47092352712348,8.52270169387257e-179,45S rDNA
Chr2,1994000,1995000,167,3.85269979283505,5.9075318056927e-45,45S rDNA
Chr2,1995000,1996000,798,7.74768658193138,0,45S rDNA
Chr2,1996000,1997000,571,8.82062686944124,1.11253692925412e-308,45S rDNA
Chr2,1997000,1998000,3703,70.456936965053,0,45S rDNA
Chr2,1998000,1999000,247,4.86328543590374,2.63747611494305e-85,45S rDNA
Chr2,1999000,2000000,428,9.30919036110054,1.61493559308463e-249,45S rDNA
Chr2,2000000,2001000,397,9.84274695276865,4.16812795071221e-240,45S rDNA
Chr2,2001000,2002000,1001,25.6711933445795,0,45S rDNA
Chr2,2002000,2003000,313,9.30964437053303,1.02978455940282e-182,45S rDNA
Chr2,2003000,2004000,332,7.47702949172551,5.61912492690123e-166,45S rDNA
Chr2,2004000,2005000,1139,18.5164468168323,0,45S rDNA
Chr2,2005000,2006000,235,4.20592371587361,1.14539177168323e-69,45S rDNA
Chr2,2007000,2008000,1255,19.8886623081499,0,45S rDNA
Chr2,2008000,2009000,218,4.23522845365136,3.47040498374542e-65,45S rDNA
Chr2,2009000,2010000,428,10.5655293068742,1.18463501938442e-270,45S rDNA
Chr2,2010000,2011000,236,5.19233635415548,6.50272994111059e-87,45S rDNA
Chr2,2011000,2012000,537,12.7735349950916,0,45S rDNA
Chr2,2012000,2013000,702,20.1435835101992,0,45S rDNA
Chr2,2013000,2014000,282,6.34419094537754,6.22118419983648e-124,45S rDNA
Chr2,2014000,2015000,270,5.1573830356271,1.11401418536101e-98,45S rDNA
Chr2,2015000,2016000,389,3.01568533340828,1.86687951591e-74,45S rDNA
Chr2,2016000,2017000,161,3.2332748509348,1.37973788121025e-34,45S rDNA
Chr2,2017000,2018000,3670,75.0808528278554,0,45S rDNA
Chr2,2018000,2019000,270,5.42797927362632,1.53996749230252e-103,45S rDNA
Chr2,2019000,2020000,452,10.5640076969138,9.41322636524618e-286,45S rDNA
Chr2,2020000,2021000,247,5.296405110295,1.19478319583126e-92,45S rDNA
Chr2,2021000,2022000,604,14.5260363025831,0,45S rDNA
Chr2,2022000,2023000,583,17.1744773181968,0,45S rDNA
Chr2,2023000,2024000,228,4.75925856570046,4.14704984688432e-77,45S rDNA
Chr2,2024000,2025000,582,11.080552126441,0,45S rDNA
Chr2,2027000,2028000,2791,56.6410233281049,0,45S rDNA
Chr2,2028000,2029000,269,5.50151492772828,1.92554889173264e-104,45S rDNA
Chr2,2029000,2030000,339,9.19190999510029,3.77880690605591e-196,45S rDNA
Chr2,2030000,2031000,170,3.41607294076576,2.55994227465824e-39,45S rDNA
Chr2,2031000,2032000,312,7.37679531020752,1.88532775661244e-154,45S rDNA
Chr2,2032000,2033000,327,8.79624371142976,1.08677003176057e-183,45S rDNA
Chr2,2033000,2034000,206,4.49892064888953,8.35761707393604e-66,45S rDNA
Chr2,2034000,2035000,414,7.89067165979548,3.65053286169481e-215,45S rDNA
Chr2,2035000,2036000,413,4.92221771315729,8.60382985931302e-144,45S rDNA
Chr2,2037000,2038000,2854,40.313008019961,0,45S rDNA
Chr2,2038000,2039000,318,5.74275898452424,3.50100752181662e-128,45S rDNA
Chr2,2039000,2040000,372,8.36188541197072,1.24578042152877e-201,45S rDNA
Chr2,2040000,2041000,168,3.77146566170645,4.50223913725505e-44,45S rDNA
Chr2,2041000,2042000,272,8.68776891100173,1.20178439809576e-151,45S rDNA
Chr2,2042000,2043000,357,8.16404168011691,2.82771590458693e-190,45S rDNA
Chr2,2043000,2044000,240,5.23803254443913,4.12436178536662e-89,45S rDNA
Chr2,2044000,2045000,257,5.65903057644359,2.10549079102496e-102,45S rDNA
Chr2,2045000,2046000,461,6.85480597531523,3.55576532549796e-215,45S rDNA
Chr2,2047000,2048000,2574,58.3072943975733,0,45S rDNA
Chr2,2048000,2049000,645,11.6354541291,0,45S rDNA
Chr2,2049000,2050000,759,18.0124815524619,0,45S rDNA
Chr2,2051000,2052000,266,6.83397160358105,3.16611355660657e-124,45S rDNA
Chr2,2052000,2053000,359,8.30511980891318,1.11233101960321e-193,45S rDNA
Chr2,2053000,2054000,286,6.77005771190269,1.65194938659602e-132,45S rDNA
Chr2,2055000,2056000,714,8.01863550204286,0,45S rDNA
Chr2,2056000,2057000,2172,40.595497959928,0,45S rDNA
Chr2,2057000,2058000,964,15.164194075278,0,45S rDNA
Chr2,2058000,2059000,186,4.34232012254197,2.79492045201465e-57,45S rDNA
Chr2,2059000,2060000,323,6.64664774867033,2.3796926156539e-147,45S rDNA
Chr2,2060000,2061000,290,7.0902571867765,2.51459368043032e-139,45S rDNA
Chr2,2061000,2062000,368,8.32807602398857,6.68046116466989e-199,45S rDNA
Chr2,2062000,2063000,298,7.24823067973807,1.34495968292962e-145,45S rDNA
Chr2,2063000,2064000,202,4.93933407180067,5.42953001215495e-71,45S rDNA
Chr2,2064000,2065000,678,9.56533842342736,0,45S rDNA
Chr2,2066000,2067000,1942,19.9441994232268,0,45S rDNA
Chr2,2067000,2068000,1059,19.3038227296043,0,45S rDNA
Chr2,2068000,2069000,188,3.56470806919636,6.98307599081151e-46,45S rDNA
Chr2,2069000,2070000,326,6.04397294563508,2.18000952999335e-137,45S rDNA
Chr2,2070000,2071000,277,6.43004758287863,4.10415302490767e-123,45S rDNA
Chr2,2071000,2072000,396,9.74913670372986,4.97660615885432e-238,45S rDNA
Chr2,2072000,2073000,294,6.17006958954051,3.45699691701325e-126,45S rDNA
Chr2,2073000,2074000,214,4.54208548522396,5.08339336100983e-69,45S rDNA
Chr2,2074000,2075000,595,7.77572188915908,1.54609700019637e-305,45S rDNA
Chr2,2076000,2077000,232,3.17086679267719,3.73147515201809e-48,45S rDNA
Chr2,2077000,2078000,3313,60.1932228772856,0,45S rDNA
Chr2,2078000,2079000,1103,22.2895701695538,0,45S rDNA
Chr2,2079000,2080000,235,5.35787070786496,3.83593034753609e-89,45S rDNA
Chr2,2080000,2081000,312,6.20288126009754,1.83501831563378e-134,45S rDNA
Chr2,2081000,2082000,389,9.95316836764038,5.59632406431946e-237,45S rDNA
Chr2,2082000,2083000,431,8.89832407810423,9.46006900385093e-244,45S rDNA
Chr2,2083000,2084000,460,9.90193061478078,3.83312907111983e-279,45S rDNA
Chr2,2084000,2085000,406,5.72166685650339,7.06914448939997e-163,45S rDNA
Chr2,2088000,2089000,1486,27.5807839196327,0,45S rDNA
Chr2,2092000,2093000,450,10.3845180097992,1.82245307351084e-281,45S rDNA
Chr2,2093000,2094000,369,10.3335468618115,2.99890485425244e-230,45S rDNA
Chr2,2094000,2095000,358,8.39942632807443,1.09707862215549e-194,45S rDNA
Chr2,2095000,2096000,974,14.7557107593506,0,45S rDNA
Chr2,2097000,2098000,3452,57.06830689996,0,45S rDNA
Chr2,2098000,2099000,354,5.95909333069509,2.63731829871234e-147,45S rDNA
Chr2,2099000,2100000,398,8.56455996264658,2.60991635227731e-219,45S rDNA
Chr2,2100000,2101000,192,3.83946242062749,2.33188925203803e-51,45S rDNA
Chr2,2101000,2102000,412,10.3928950011643,6.6705244446874e-258,45S rDNA
Chr2,2102000,2103000,526,11.5385126421473,0,45S rDNA
Chr2,2103000,2104000,355,8.71777969344769,4.02547644607792e-198,45S rDNA
Chr2,2104000,2105000,524,11.4852016302612,0,45S rDNA
Chr2,2105000,2106000,641,5.27985279254693,2.42292559834415e-238,45S rDNA
Chr2,2106000,2107000,971,15.0141812533842,0,45S rDNA
Chr2,2107000,2108000,873,15.8061332876676,0,45S rDNA
Chr2,2109000,2110000,137,3.0158524092534,1.01817085466777e-26,45S rDNA
Chr2,2110000,2111000,465,11.0852483361689,9.12599815682972e-303,45S rDNA
Chr2,2111000,2112000,783,19.7043732800682,0,45S rDNA
Chr2,2112000,2113000,385,10.1779688389145,6.56584832626309e-238,45S rDNA
Chr2,2113000,2114000,253,6.2520642011384,6.37656055016917e-110,45S rDNA
Chr2,2114000,2115000,780,10.0633179135141,0,45S rDNA
Chr2,2117000,2118000,2334,48.2195341164659,0,45S rDNA
Chr2,2118000,2119000,237,4.2320712325303,9.69502715330614e-71,45S rDNA
Chr2,2119000,2120000,294,7.52629356811223,8.32042549328394e-148,45S rDNA
Chr2,2121000,2122000,351,8.32692156361298,9.8049403198579e-190,45S rDNA
Chr2,2122000,2123000,498,11.0069088650961,0,45S rDNA
Chr2,2123000,2124000,410,9.05441588869775,1.14798688229167e-234,45S rDNA
Chr2,2124000,2125000,833,15.1023989199331,0,45S rDNA
Chr2,2125000,2126000,435,3.86164670365728,3.92828771010663e-116,45S rDNA
Chr2,2126000,2127000,2548,38.7846125599687,0,45S rDNA
Chr2,2127000,2128000,1030,19.9862396842114,0,45S rDNA
Chr2,2128000,2129000,247,5.45804484682884,2.84775265562198e-95,45S rDNA
Chr2,2129000,2130000,295,5.67471350644221,1.02578999016922e-117,45S rDNA
Chr2,2130000,2131000,329,6.98440673984064,4.17666386537738e-156,45S rDNA
Chr2,2131000,2132000,413,9.67963160215596,4.64334502773546e-247,45S rDNA
Chr2,2132000,2133000,323,7.03724409041393,3.51545786417034e-154,45S rDNA
Chr2,2133000,2134000,223,4.7943555690781,5.34260881806036e-76,45S rDNA
Chr2,2134000,2135000,829,11.6808552766203,0,45S rDNA
Chr2,2136000,2137000,271,4.13306418566948,1.18508107132721e-78,45S rDNA
Chr2,2137000,2138000,2624,53.1845068417649,0,45S rDNA
Chr2,2141000,2142000,384,10.0723951586275,9.9262851799864e-236,45S rDNA
Chr2,2142000,2143000,386,9.71316741905171,1.74120136993143e-231,45S rDNA
Chr2,2143000,2144000,267,5.86632195893118,8.44291970488095e-110,45S rDNA
Chr2,2144000,2145000,528,8.6566734555981,8.08783431907325e-293,45S rDNA
Chr2,2145000,2146000,421,7.72619203379053,1.96736369351771e-215,45S rDNA
Chr2,2147000,2148000,1557,22.9674672516419,0,45S rDNA
Chr2,2148000,2149000,1218,19.4594204844355,0,45S rDNA
Chr2,2149000,2150000,166,3.80463959168254,5.06462219102112e-44,45S rDNA
Chr2,2150000,2151000,288,6.17358178019896,1.08734210534389e-123,45S rDNA
Chr2,2152000,2153000,306,6.85408396463736,4.0846344549251e-143,45S rDNA
Chr2,2153000,2154000,288,6.5789784386317,2.17462399586991e-130,45S rDNA
Chr2,2154000,2155000,275,6.23152704479746,4.42460622164933e-119,45S rDNA
Chr2,2155000,2156000,925,13.8348826125221,0,45S rDNA
Chr2,2157000,2158000,1297,10.8702021405184,0,45S rDNA
Chr2,2158000,2159000,2722,48.4766053711106,0,45S rDNA
Chr2,2159000,2160000,278,5.74633703447549,3.16003055696464e-112,45S rDNA
Chr2,2160000,2161000,465,9.87471922854909,1.1464469969465e-281,45S rDNA
Chr2,2161000,2162000,550,13.8670213313483,0,45S rDNA
Chr2,2162000,2163000,691,17.491409848657,0,45S rDNA
Chr2,2163000,2164000,276,6.70335356176892,6.77106184555632e-127,45S rDNA
Chr2,2164000,2165000,256,5.34651617276753,7.62013624864328e-97,45S rDNA
Chr2,2165000,2166000,829,12.3847050367778,0,45S rDNA
Chr2,2166000,2167000,196,3.25950790377659,2.02690679360516e-42,45S rDNA
Chr2,2168000,2169000,770,16.4625711271038,0,45S rDNA
Chr2,2169000,2170000,1953,31.9544332473043,0,45S rDNA
Chr2,2170000,2171000,272,5.96276326681181,1.93050511659606e-113,45S rDNA
Chr2,2171000,2172000,349,7.47198023073242,2.4306392538643e-174,45S rDNA
Chr2,2172000,2173000,295,8.27107076791503,7.54113818726658e-159,45S rDNA
Chr2,2173000,2174000,438,11.7363932767859,3.94743877504946e-295,45S rDNA
Chr2,2174000,2175000,281,7.52649050157724,2.60565995538162e-141,45S rDNA
Chr2,2175000,2176000,268,6.01706040805837,1.15895437752875e-112,45S rDNA
Chr2,2176000,2177000,937,13.7312333811384,0,45S rDNA
Chr2,2179000,2180000,1810,33.1624017264397,0,45S rDNA
Chr2,2181000,2182000,129,3.06050293120227,9.42891425612465e-26,45S rDNA
Chr2,2182000,2183000,183,3.4530594066194,7.11379548930341e-43,45S rDNA
Chr2,2183000,2184000,387,8.7235446664247,5.29000779989592e-216,45S rDNA
Chr2,2184000,2185000,416,9.50080071323784,7.81825147719865e-246,45S rDNA
Chr2,2185000,2186000,334,7.11015552176565,1.10438424381076e-160,45S rDNA
Chr2,2186000,2187000,580,9.18575602783314,0,45S rDNA
Chr2,2187000,2188000,381,6.16429207544832,3.82420825997843e-163,45S rDNA
Chr2,2189000,2190000,1640,26.603834943561,0,45S rDNA
Chr2,2190000,2191000,857,14.6675005194593,0,45S rDNA
Chr2,2191000,2192000,170,3.82236463486627,2.56192960449158e-45,45S rDNA
Chr2,2192000,2193000,250,5.07225662213286,5.59648449954625e-90,45S rDNA
Chr2,2193000,2194000,314,7.25235558686357,1.94996007220908e-153,45S rDNA
Chr2,2194000,2195000,494,12.2727272599787,0,45S rDNA
Chr2,2195000,2196000,531,10.9448414982946,0,45S rDNA
Chr2,2196000,2197000,271,6.47701707936289,3.45468535346861e-121,45S rDNA
Chr2,2197000,2198000,1149,11.8186380783542,0,45S rDNA
Chr2,2198000,2199000,715,8.18295362408064,0,45S rDNA
Chr2,2199000,2200000,2609,47.0586005492498,0,45S rDNA
Chr2,2200000,2201000,214,4.0669439782975,3.79378550340787e-61,45S rDNA
Chr2,2201000,2202000,343,7.00849921660801,3.7709251848195e-163,45S rDNA
Chr2,2202000,2203000,190,4.02586379704302,9.53312882115279e-54,45S rDNA
Chr2,2203000,2204000,369,8.38530380421005,2.09432305975414e-200,45S rDNA
Chr2,2204000,2205000,260,5.92380925317535,7.41433663831721e-108,45S rDNA
Chr2,2205000,2206000,230,5.42968608471014,2.40513049294841e-88,45S rDNA
Chr2,2206000,2207000,630,10.6096265470742,0,45S rDNA
Chr2,2209000,2210000,2694,49.0982343332566,0,45S rDNA
Chr2,2210000,2211000,261,4.61718775970022,1.87151354776983e-85,45S rDNA
Chr2,2211000,2212000,290,6.87897760354495,4.60214090836665e-136,45S rDNA
Chr2,2213000,2214000,368,7.57654509936394,1.04779890996691e-185,45S rDNA
Chr2,2214000,2215000,386,9.21017340873314,1.60024132793394e-223,45S rDNA
Chr2,2215000,2216000,256,5.12670841573967,4.51030220534702e-93,45S rDNA
Chr2,2216000,2217000,399,6.31317360162475,2.82421311494961e-174,45S rDNA
Chr2,2217000,2218000,314,3.97567785396745,5.10846229138168e-87,45S rDNA
Chr2,2218000,2219000,2315,45.1107220115804,0,45S rDNA
Chr2,2219000,2220000,227,3.63131018256153,1.47673369555315e-56,45S rDNA
Chr2,2220000,2221000,290,6.67186520040443,8.73397385694563e-133,45S rDNA
Chr2,2222000,2223000,319,8.28547328377158,6.54081211736235e-172,45S rDNA
Chr2,2223000,2224000,472,11.3473826849926,1.11310551246762e-308,45S rDNA
Chr2,2224000,2225000,301,6.48628089247627,1.14900236344341e-134,45S rDNA
Chr2,2225000,2226000,451,8.78916460263685,7.08196643719194e-253,45S rDNA
Chr2,2226000,2227000,435,3.80728584685141,3.73730203349569e-114,45S rDNA
Chr2,2227000,2228000,2024,42.1675201627745,0,45S rDNA
Chr2,2228000,2229000,893,16.2129643788788,0,45S rDNA
Chr2,2229000,2230000,160,3.65874529070171,1.80729764171581e-40,45S rDNA
Chr2,2230000,2231000,228,4.30541868549643,2.19037718728631e-69,45S rDNA
Chr2,2235000,2236000,761,9.87994541774387,0,45S rDNA
Chr2,2236000,2237000,761,12.7343445598729,0,45S rDNA
Chr2,2237000,2238000,1471,27.1576075448159,0,45S rDNA
Chr2,2239000,2240000,237,5.89890801560433,5.00935283428079e-98,45S rDNA
Chr2,2240000,2241000,299,7.14452332682457,1.78890144004231e-144,45S rDNA
Chr2,2241000,2242000,479,11.2186175820548,1.11253895775901e-308,45S rDNA
Chr2,2242000,2243000,334,7.43632758056551,2.75550996918772e-166,45S rDNA
Chr2,2243000,2244000,366,7.87256734982151,5.34814559388167e-190,45S rDNA
Chr2,2244000,2245000,818,13.3370152732493,0,45S rDNA
Chr2,2245000,2246000,601,9.41445039663753,0,45S rDNA
Chr2,2246000,2247000,4018,75.4890682190406,0,45S rDNA
Chr2,2247000,2248000,284,5.28021537524757,4.24147295370935e-106,45S rDNA
Chr2,2248000,2249000,504,9.55283240835923,1.01616022944137e-298,45S rDNA
Chr2,2249000,2250000,188,4.70651121028008,5.28418179148528e-63,45S rDNA
Chr2,2250000,2251000,425,8.90065764654252,2.06018262714559e-240,45S rDNA
Chr2,2251000,2252000,275,7.06157140265319,9.55045922910725e-132,45S rDNA
Chr2,2252000,2253000,261,6.20099850193169,1.36016430355648e-112,45S rDNA
Chr2,2253000,2254000,537,7.99735604301038,1.47792557396305e-281,45S rDNA
Chr2,2254000,2255000,378,4.6851164980635,2.87141772389154e-125,45S rDNA
Chr2,2255000,2256000,4647,77.6900667528049,0,45S rDNA
Chr2,2256000,2257000,319,6.04633638544959,1.68222205465743e-134,45S rDNA
Chr2,2257000,2258000,599,14.4135792495763,0,45S rDNA
Chr2,2258000,2259000,220,4.71265066901653,1.0842889580555e-73,45S rDNA
Chr2,2259000,2260000,435,9.5564420564994,5.24860380375544e-258,45S rDNA
Chr2,2260000,2261000,360,7.88584810932876,3.96110367348113e-187,45S rDNA
Chr2,2261000,2262000,266,5.31341718342782,5.17333682793926e-100,45S rDNA
Chr2,2262000,2263000,601,9.63881945800096,0,45S rDNA
Chr2,2264000,2265000,1647,32.1784564007111,0,45S rDNA
Chr2,2265000,2266000,267,4.84271839914667,9.28467886339707e-92,45S rDNA
Chr2,2268000,2269000,369,8.56317683031071,2.27116677303696e-203,45S rDNA
Chr2,2269000,2270000,520,13.3348307692204,0,45S rDNA
Chr2,2270000,2271000,588,13.4451210894687,0,45S rDNA
Chr2,2271000,2272000,290,5.13565422148778,1.68129517777738e-105,45S rDNA
Chr2,2272000,2273000,713,7.86858518319229,0,45S rDNA
Chr2,2273000,2274000,1476,32.0288430587863,0,45S rDNA
Chr2,2274000,2275000,684,12.6490067163218,0,45S rDNA
